SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2020
36000,New York,200,"      Mining, quarrying, and oil and gas extraction",10299
36000,New York,300,      Utilities,39966
36000,New York,400,      Construction,530471
36000,New York,500,      Manufacturing,433932
36000,New York,600,      Wholesale trade,333576
36000,New York,700,      Retail trade,971106
36000,New York,800,      Transportation and warehousing,530624
36000,New York,900,      Information,309408
36000,New York,1000,      Finance and insurance,996593
36000,New York,1100,      Real estate and rental and leasing,738332
36000,New York,1200,"      Professional, scientific, and technical services",989122
36000,New York,1300,      Management of companies and enterprises,161060
36000,New York,1400,      Administrative and support and waste management and remediation services,579231
36000,New York,1500,      Educational services,453750
36000,New York,1600,      Health care and social assistance,1753177
36000,New York,1700,"      Arts, entertainment, and recreation",286083
36000,New York,1800,      Accommodation and food services,595696
36000,New York,1900,      Other services (except government and government enterprises),631523
36000,New York,2000,    Government and government enterprises,1462919
36000,New York,2001,      Federal civilian,120536
36000,New York,2002,      Military,54981
36000,New York,2010,      State and local,1287402
36000,New York,2011,        State government,244877
36000,New York,2012,        Local government,1042525
37000,North Carolina,,Employment by place of work,
37000,North Carolina,10,Total employment (number of jobs),6055314
37000,North Carolina,,By type,
37000,North Carolina,20,  Wage and salary employment,4646007
37000,North Carolina,40,  Proprietors employment,1409307
37000,North Carolina,50,    Farm proprietors employment,38696
37000,North Carolina,60,Nonfarm proprietors employment 2/,1370611
37000,North Carolina,,By industry,
37000,North Carolina,70,  Farm employment,63847
37000,North Carolina,80,  Nonfarm employment,5991467
37000,North Carolina,90,    Private nonfarm employment,5140971
37000,North Carolina,100,"      Forestry, fishing, and related activities",25092
37000,North Carolina,200,"      Mining, quarrying, and oil and gas extraction",6314
37000,North Carolina,300,      Utilities,15637
37000,North Carolina,400,      Construction,388800
37000,North Carolina,500,      Manufacturing,475434
37000,North Carolina,600,      Wholesale trade,200113
37000,North Carolina,700,      Retail trade,602868
37000,North Carolina,800,      Transportation and warehousing,256378
37000,North Carolina,900,      Information,89864
37000,North Carolina,1000,      Finance and insurance,312943
37000,North Carolina,1100,      Real estate and rental and leasing,295607
37000,North Carolina,1200,"      Professional, scientific, and technical services",402627
37000,North Carolina,1300,      Management of companies and enterprises,90907
37000,North Carolina,1400,      Administrative and support and waste management and remediation services,409383
37000,North Carolina,1500,      Educational services,134357
37000,North Carolina,1600,      Health care and social assistance,581000
37000,North Carolina,1700,"      Arts, entertainment, and recreation",115864
37000,North Carolina,1800,      Accommodation and food services,401330
37000,North Carolina,1900,      Other services (except government and government enterprises),336453
37000,North Carolina,2000,    Government and government enterprises,850496
37000,North Carolina,2001,      Federal civilian,77356
37000,North Carolina,2002,      Military,123425
37000,North Carolina,2010,      State and local,649715
37000,North Carolina,2011,        State government,211992
37000,North Carolina,2012,        Local government,437723
38000,North Dakota,,Employment by place of work,
38000,North Dakota,10,Total employment (number of jobs),560682
38000,North Dakota,,By type,
38000,North Dakota,20,  Wage and salary employment,431522
38000,North Dakota,40,  Proprietors employment,129160
38000,North Dakota,50,    Farm proprietors employment,22971
38000,North Dakota,60,Nonfarm proprietors employment 2/,106189
38000,North Dakota,,By industry,
38000,North Dakota,70,  Farm employment,30308
38000,North Dakota,80,  Nonfarm employment,530374
38000,North Dakota,90,    Private nonfarm employment,442739
38000,North Dakota,100,"      Forestry, fishing, and related activities",5047
38000,North Dakota,200,"      Mining, quarrying, and oil and gas extraction",19682
38000,North Dakota,300,      Utilities,3458
38000,North Dakota,400,      Construction,34925
38000,North Dakota,500,      Manufacturing,26921
38000,North Dakota,600,      Wholesale trade,24429
38000,North Dakota,700,      Retail trade,55131
38000,North Dakota,800,      Transportation and warehousing,25109
38000,North Dakota,900,      Information,6558
38000,North Dakota,1000,      Finance and insurance,28235
38000,North Dakota,1100,      Real estate and rental and leasing,26364
38000,North Dakota,1200,"      Professional, scientific, and technical services",23107
38000,North Dakota,1300,      Management of companies and enterprises,4372
38000,North Dakota,1400,      Administrative and support and waste management and remediation services,17152
38000,North Dakota,1500,      Educational services,6240
38000,North Dakota,1600,      Health care and social assistance,69113
38000,North Dakota,1700,"      Arts, entertainment, and recreation",8608
38000,North Dakota,1800,      Accommodation and food services,32749
38000,North Dakota,1900,      Other services (except government and government enterprises),25539
38000,North Dakota,2000,    Government and government enterprises,87635
38000,North Dakota,2001,      Federal civilian,9497
38000,North Dakota,2002,      Military,12252
38000,North Dakota,2010,      State and local,65886
38000,North Dakota,2011,        State government,23445
38000,North Dakota,2012,        Local government,42441
39000,Ohio,,Employment by place of work,
39000,Ohio,10,Total employment (number of jobs),6853595
39000,Ohio,,By type,
39000,Ohio,20,  Wage and salary employment,5368638
39000,Ohio,40,  Proprietors employment,1484957
39000,Ohio,50,    Farm proprietors employment,70582
39000,Ohio,60,Nonfarm proprietors employment 2/,1414375
39000,Ohio,,By industry,
39000,Ohio,70,  Farm employment,85018
39000,Ohio,80,  Nonfarm employment,6768577
39000,Ohio,90,    Private nonfarm employment,5983870
39000,Ohio,100,"      Forestry, fishing, and related activities",15386
39000,Ohio,200,"      Mining, quarrying, and oil and gas extraction",20174
39000,Ohio,300,      Utilities,19461
39000,Ohio,400,      Construction,359364
39000,Ohio,500,      Manufacturing,682100
39000,Ohio,600,      Wholesale trade,244757
39000,Ohio,700,      Retail trade,654278
39000,Ohio,800,      Transportation and warehousing,361289
39000,Ohio,900,      Information,80462
39000,Ohio,1000,      Finance and insurance,368669
39000,Ohio,1100,      Real estate and rental and leasing,292596
39000,Ohio,1200,"      Professional, scientific, and technical services",398812
39000,Ohio,1300,      Management of companies and enterprises,148850
39000,Ohio,1400,      Administrative and support and waste management and remediation services,395810
39000,Ohio,1500,      Educational services,136638
39000,Ohio,1600,      Health care and social assistance,880766
39000,Ohio,1700,"      Arts, entertainment, and recreation",123469
39000,Ohio,1800,      Accommodation and food services,445147
39000,Ohio,1900,      Other services (except government and government enterprises),355842
39000,Ohio,2000,    Government and government enterprises,784707
39000,Ohio,2001,      Federal civilian,81884
39000,Ohio,2002,      Military,35583
39000,Ohio,2010,      State and local,667240
39000,Ohio,2011,        State government,168288
39000,Ohio,2012,        Local government,498952
40000,Oklahoma,,Employment by place of work,
40000,Oklahoma,10,Total employment (number of jobs),2263126
40000,Oklahoma,,By type,
40000,Oklahoma,20,  Wage and salary employment,1662294
40000,Oklahoma,40,  Proprietors employment,600832
40000,Oklahoma,50,    Farm proprietors employment,70610
40000,Oklahoma,60,Nonfarm proprietors employment 2/,530222
40000,Oklahoma,,By industry,
40000,Oklahoma,70,  Farm employment,78763
40000,Oklahoma,80,  Nonfarm employment,2184363
40000,Oklahoma,90,    Private nonfarm employment,1815949
40000,Oklahoma,100,"      Forestry, fishing, and related activities",11087
40000,Oklahoma,200,"      Mining, quarrying, and oil and gas extraction",76471
40000,Oklahoma,300,      Utilities,9939
40000,Oklahoma,400,      Construction,135237
40000,Oklahoma,500,      Manufacturing,140819
40000,Oklahoma,600,      Wholesale trade,60877
40000,Oklahoma,700,      Retail trade,222767
40000,Oklahoma,800,      Transportation and warehousing,94537
40000,Oklahoma,900,      Information,24100
40000,Oklahoma,1000,      Finance and insurance,110673
40000,Oklahoma,1100,      Real estate and rental and leasing,92679
40000,Oklahoma,1200,"      Professional, scientific, and technical services",115507
40000,Oklahoma,1300,      Management of companies and enterprises,25016
40000,Oklahoma,1400,      Administrative and support and waste management and remediation services,131560
40000,Oklahoma,1500,      Educational services,29512
40000,Oklahoma,1600,      Health care and social assistance,220425
40000,Oklahoma,1700,"      Arts, entertainment, and recreation",33857
40000,Oklahoma,1800,      Accommodation and food services,156118
40000,Oklahoma,1900,      Other services (except government and government enterprises),124768
40000,Oklahoma,2000,    Government and government enterprises,368414
40000,Oklahoma,2001,      Federal civilian,51097
40000,Oklahoma,2002,      Military,35465
40000,Oklahoma,2010,      State and local,281852
40000,Oklahoma,2011,        State government,77577
40000,Oklahoma,2012,        Local government,204275
41000,Oregon,,Employment by place of work,
41000,Oregon,10,Total employment (number of jobs),2493784
41000,Oregon,,By type,
41000,Oregon,20,  Wage and salary employment,1902097
41000,Oregon,40,  Proprietors employment,591687
41000,Oregon,50,    Farm proprietors employment,35023
41000,Oregon,60,Nonfarm proprietors employment 2/,556664
41000,Oregon,,By industry,
41000,Oregon,70,  Farm employment,62499
41000,Oregon,80,  Nonfarm employment,2431285
41000,Oregon,90,    Private nonfarm employment,2145096
41000,Oregon,100,"      Forestry, fishing, and related activities",32288
41000,Oregon,200,"      Mining, quarrying, and oil and gas extraction",4552
41000,Oregon,300,      Utilities,5183
41000,Oregon,400,      Construction,145910
41000,Oregon,500,      Manufacturing,200402
41000,Oregon,600,      Wholesale trade,81511
41000,Oregon,700,      Retail trade,249774
41000,Oregon,800,      Transportation and warehousing,115456
41000,Oregon,900,      Information,41616
41000,Oregon,1000,      Finance and insurance,100321
41000,Oregon,1100,      Real estate and rental and leasing,122173
41000,Oregon,1200,"      Professional, scientific, and technical services",172247
41000,Oregon,1300,      Management of companies and enterprises,51352
41000,Oregon,1400,      Administrative and support and waste management and remediation services,125742
41000,Oregon,1500,      Educational services,48482
41000,Oregon,1600,      Health care and social assistance,306908
41000,Oregon,1700,"      Arts, entertainment, and recreation",55508
41000,Oregon,1800,      Accommodation and food services,160907
41000,Oregon,1900,      Other services (except government and government enterprises),124764
41000,Oregon,2000,    Government and government enterprises,286189
41000,Oregon,2001,      Federal civilian,29268
41000,Oregon,2002,      Military,11269
41000,Oregon,2010,      State and local,245652
41000,Oregon,2011,        State government,41558
41000,Oregon,2012,        Local government,204094
42000,Pennsylvania,,Employment by place of work,
42000,Pennsylvania,10,Total employment (number of jobs),7413333
42000,Pennsylvania,,By type,
42000,Pennsylvania,20,  Wage and salary employment,5832095
42000,Pennsylvania,40,  Proprietors employment,1581238
42000,Pennsylvania,50,    Farm proprietors employment,48532
42000,Pennsylvania,60,Nonfarm proprietors employment 2/,1532706
42000,Pennsylvania,,By industry,
42000,Pennsylvania,70,  Farm employment,65730
42000,Pennsylvania,80,  Nonfarm employment,7347603
42000,Pennsylvania,90,    Private nonfarm employment,6591249
42000,Pennsylvania,100,"      Forestry, fishing, and related activities",18035
42000,Pennsylvania,200,"      Mining, quarrying, and oil and gas extraction",35484
42000,Pennsylvania,300,      Utilities,24712
42000,Pennsylvania,400,      Construction,383989
42000,Pennsylvania,500,      Manufacturing,566615
42000,Pennsylvania,600,      Wholesale trade,224533
42000,Pennsylvania,700,      Retail trade,703611
42000,Pennsylvania,800,      Transportation and warehousing,403638
42000,Pennsylvania,900,      Information,100757
42000,Pennsylvania,1000,      Finance and insurance,435445
42000,Pennsylvania,1100,      Real estate and rental and leasing,327320
42000,Pennsylvania,1200,"      Professional, scientific, and technical services",521012
42000,Pennsylvania,1300,      Management of companies and enterprises,138340
42000,Pennsylvania,1400,      Administrative and support and waste management and remediation services,367011
42000,Pennsylvania,1500,      Educational services,299792
42000,Pennsylvania,1600,      Health care and social assistance,1111585
42000,Pennsylvania,1700,"      Arts, entertainment, and recreation",138999
42000,Pennsylvania,1800,      Accommodation and food services,398673
42000,Pennsylvania,1900,      Other services (except government and government enterprises),391698
42000,Pennsylvania,2000,    Government and government enterprises,756354
42000,Pennsylvania,2001,      Federal civilian,101442
42000,Pennsylvania,2002,      Military,31973
42000,Pennsylvania,2010,      State and local,622939
42000,Pennsylvania,2011,        State government,189056
42000,Pennsylvania,2012,        Local government,433883
44000,Rhode Island,,Employment by place of work,
44000,Rhode Island,10,Total employment (number of jobs),615726
44000,Rhode Island,,By type,
44000,Rhode Island,20,  Wage and salary employment,475074
44000,Rhode Island,40,  Proprietors employment,140652
44000,Rhode Island,50,    Farm proprietors employment,933
44000,Rhode Island,60,Nonfarm proprietors employment 2/,139719
44000,Rhode Island,,By industry,
44000,Rhode Island,70,  Farm employment,1396
44000,Rhode Island,80,  Nonfarm employment,614330
44000,Rhode Island,90,    Private nonfarm employment,541032
44000,Rhode Island,100,"      Forestry, fishing, and related activities",
44000,Rhode Island,200,"      Mining, quarrying, and oil and gas extraction",
44000,Rhode Island,300,      Utilities,1743
44000,Rhode Island,400,      Construction,31879
44000,Rhode Island,500,      Manufacturing,39630
44000,Rhode Island,600,      Wholesale trade,16692
44000,Rhode Island,700,      Retail trade,53423
44000,Rhode Island,800,      Transportation and warehousing,22280
44000,Rhode Island,900,      Information,6887
44000,Rhode Island,1000,      Finance and insurance,39373
44000,Rhode Island,1100,      Real estate and rental and leasing,31231
44000,Rhode Island,1200,"      Professional, scientific, and technical services",42683
44000,Rhode Island,1300,      Management of companies and enterprises,13769
44000,Rhode Island,1400,      Administrative and support and waste management and remediation services,34938
44000,Rhode Island,1500,      Educational services,32148
44000,Rhode Island,1600,      Health care and social assistance,84490
44000,Rhode Island,1700,"      Arts, entertainment, and recreation",13525
44000,Rhode Island,1800,      Accommodation and food services,42551
44000,Rhode Island,1900,      Other services (except government and government enterprises),31398
44000,Rhode Island,2000,    Government and government enterprises,73298
44000,Rhode Island,2001,      Federal civilian,11534
44000,Rhode Island,2002,      Military,7287
44000,Rhode Island,2010,      State and local,54477
44000,Rhode Island,2011,        State government,23516
44000,Rhode Island,2012,        Local government,30961
45000,South Carolina,,Employment by place of work,
45000,South Carolina,10,Total employment (number of jobs),2825222
45000,South Carolina,,By type,
45000,South Carolina,20,  Wage and salary employment,2159636
45000,South Carolina,40,  Proprietors employment,665586
45000,South Carolina,50,    Farm proprietors employment,21096
45000,South Carolina,60,Nonfarm proprietors employment 2/,644490
45000,South Carolina,,By industry,
45000,South Carolina,70,  Farm employment,26763
45000,South Carolina,80,  Nonfarm employment,2798459
45000,South Carolina,90,    Private nonfarm employment,2391096
45000,South Carolina,100,"      Forestry, fishing, and related activities",12351
45000,South Carolina,200,"      Mining, quarrying, and oil and gas extraction",4302
45000,South Carolina,300,      Utilities,11944
45000,South Carolina,400,      Construction,170283
45000,South Carolina,500,      Manufacturing,254654
45000,South Carolina,600,      Wholesale trade,81053
45000,South Carolina,700,      Retail trade,301574
45000,South Carolina,800,      Transportation and warehousing,116061
45000,South Carolina,900,      Information,31920
45000,South Carolina,1000,      Finance and insurance,127570
45000,South Carolina,1100,      Real estate and rental and leasing,142047
45000,South Carolina,1200,"      Professional, scientific, and technical services",162488
45000,South Carolina,1300,      Management of companies and enterprises,29188
45000,South Carolina,1400,      Administrative and support and waste management and remediation services,216856
45000,South Carolina,1500,      Educational services,43913
45000,South Carolina,1600,      Health care and social assistance,240540
45000,South Carolina,1700,"      Arts, entertainment, and recreation",52273
45000,South Carolina,1800,      Accommodation and food services,221794
45000,South Carolina,1900,      Other services (except government and government enterprises),170285
45000,South Carolina,2000,    Government and government enterprises,407363
45000,South Carolina,2001,      Federal civilian,36723
45000,South Carolina,2002,      Military,48322
45000,South Carolina,2010,      State and local,322318
45000,South Carolina,2011,        State government,97452
45000,South Carolina,2012,        Local government,224866
46000,South Dakota,,Employment by place of work,
46000,South Dakota,10,Total employment (number of jobs),606699
46000,South Dakota,,By type,
46000,South Dakota,20,  Wage and salary employment,450634
46000,South Dakota,40,  Proprietors employment,156065
46000,South Dakota,50,    Farm proprietors employment,25630
46000,South Dakota,60,Nonfarm proprietors employment 2/,130435
46000,South Dakota,,By industry,
46000,South Dakota,70,  Farm employment,33262
46000,South Dakota,80,  Nonfarm employment,573437
46000,South Dakota,90,    Private nonfarm employment,488125
46000,South Dakota,100,"      Forestry, fishing, and related activities",6031
46000,South Dakota,200,"      Mining, quarrying, and oil and gas extraction",2119
46000,South Dakota,300,      Utilities,2058
46000,South Dakota,400,      Construction,37041
46000,South Dakota,500,      Manufacturing,45536
46000,South Dakota,600,      Wholesale trade,22472
46000,South Dakota,700,      Retail trade,64327
46000,South Dakota,800,      Transportation and warehousing,18286
46000,South Dakota,900,      Information,6448
46000,South Dakota,1000,      Finance and insurance,41493
46000,South Dakota,1100,      Real estate and rental and leasing,28775
46000,South Dakota,1200,"      Professional, scientific, and technical services",24275
46000,South Dakota,1300,      Management of companies and enterprises,5951
46000,South Dakota,1400,      Administrative and support and waste management and remediation services,19128
46000,South Dakota,1500,      Educational services,9768
46000,South Dakota,1600,      Health care and social assistance,73044
46000,South Dakota,1700,"      Arts, entertainment, and recreation",11741
46000,South Dakota,1800,      Accommodation and food services,39522
46000,South Dakota,1900,      Other services (except government and government enterprises),30110
46000,South Dakota,2000,    Government and government enterprises,85312
46000,South Dakota,2001,      Federal civilian,11592
46000,South Dakota,2002,      Military,8294
46000,South Dakota,2010,      State and local,65426
46000,South Dakota,2011,        State government,18437
46000,South Dakota,2012,        Local government,46989
47000,Tennessee,,Employment by place of work,
47000,Tennessee,10,Total employment (number of jobs),4121399
47000,Tennessee,,By type,
47000,Tennessee,20,  Wage and salary employment,3074175
47000,Tennessee,40,  Proprietors employment,1047224
47000,Tennessee,50,    Farm proprietors employment,63905
47000,Tennessee,60,Nonfarm proprietors employment 2/,983319
47000,Tennessee,,By industry,
47000,Tennessee,70,  Farm employment,74491
47000,Tennessee,80,  Nonfarm employment,4046908
47000,Tennessee,90,    Private nonfarm employment,3596151
47000,Tennessee,100,"      Forestry, fishing, and related activities",11429
47000,Tennessee,200,"      Mining, quarrying, and oil and gas extraction",7038
47000,Tennessee,300,      Utilities,4310
47000,Tennessee,400,      Construction,244548
47000,Tennessee,500,      Manufacturing,350824
47000,Tennessee,600,      Wholesale trade,129981
47000,Tennessee,700,      Retail trade,411311
47000,Tennessee,800,      Transportation and warehousing,252406
47000,Tennessee,900,      Information,56310
47000,Tennessee,1000,      Finance and insurance,204665
47000,Tennessee,1100,      Real estate and rental and leasing,178170
47000,Tennessee,1200,"      Professional, scientific, and technical services",240341
47000,Tennessee,1300,      Management of companies and enterprises,56103
47000,Tennessee,1400,      Administrative and support and waste management and remediation services,304351
47000,Tennessee,1500,      Educational services,83472
47000,Tennessee,1600,      Health care and social assistance,432512
47000,Tennessee,1700,"      Arts, entertainment, and recreation",89064
47000,Tennessee,1800,      Accommodation and food services,292496
47000,Tennessee,1900,      Other services (except government and government enterprises),246820
47000,Tennessee,2000,    Government and government enterprises,450757
47000,Tennessee,2001,      Federal civilian,52372
47000,Tennessee,2002,      Military,21119
47000,Tennessee,2010,      State and local,377266
47000,Tennessee,2011,        State government,94303
47000,Tennessee,2012,        Local government,282963
48000,Texas,,Employment by place of work,
48000,Texas,10,Total employment (number of jobs),17706662
48000,Texas,,By type,
48000,Texas,20,  Wage and salary employment,12734126
48000,Texas,40,  Proprietors employment,4972536
48000,Texas,50,    Farm proprietors employment,223654
48000,Texas,60,Nonfarm proprietors employment 2/,4748882
48000,Texas,,By industry,
48000,Texas,70,  Farm employment,277839
48000,Texas,80,  Nonfarm employment,17428823
48000,Texas,90,    Private nonfarm employment,15343374
48000,Texas,100,"      Forestry, fishing, and related activities",65500
48000,Texas,200,"      Mining, quarrying, and oil and gas extraction",338234
48000,Texas,300,      Utilities,57708
48000,Texas,400,      Construction,1266854
48000,Texas,500,      Manufacturing,951426
48000,Texas,600,      Wholesale trade,649181
48000,Texas,700,      Retail trade,1634613
48000,Texas,800,      Transportation and warehousing,937074
48000,Texas,900,      Information,252865
48000,Texas,1000,      Finance and insurance,1183307
48000,Texas,1100,      Real estate and rental and leasing,840088
48000,Texas,1200,"      Professional, scientific, and technical services",1275314
48000,Texas,1300,      Management of companies and enterprises,213418
48000,Texas,1400,      Administrative and support and waste management and remediation services,1175012
48000,Texas,1500,      Educational services,285610
48000,Texas,1600,      Health care and social assistance,1716173
48000,Texas,1700,"      Arts, entertainment, and recreation",272679
48000,Texas,1800,      Accommodation and food services,1211931
48000,Texas,1900,      Other services (except government and government enterprises),1016387
48000,Texas,2000,    Government and government enterprises,2085449
48000,Texas,2001,      Federal civilian,215169
48000,Texas,2002,      Military,175061
48000,Texas,2010,      State and local,1695219
48000,Texas,2011,        State government,382419
48000,Texas,2012,        Local government,1312800
49000,Utah,,Employment by place of work,
49000,Utah,10,Total employment (number of jobs),2135409
49000,Utah,,By type,
49000,Utah,20,  Wage and salary employment,1609961
49000,Utah,40,  Proprietors employment,525448
49000,Utah,50,    Farm proprietors employment,15668
49000,Utah,60,Nonfarm proprietors employment 2/,509780
49000,Utah,,By industry,
49000,Utah,70,  Farm employment,20925
49000,Utah,80,  Nonfarm employment,2114484
49000,Utah,90,    Private nonfarm employment,1848195
49000,Utah,100,"      Forestry, fishing, and related activities",4357
49000,Utah,200,"      Mining, quarrying, and oil and gas extraction",11800
49000,Utah,300,      Utilities,4991
49000,Utah,400,      Construction,148450
49000,Utah,500,      Manufacturing,146553
49000,Utah,600,      Wholesale trade,59689
49000,Utah,700,      Retail trade,214054
49000,Utah,800,      Transportation and warehousing,91972
49000,Utah,900,      Information,44143
49000,Utah,1000,      Finance and insurance,150810
49000,Utah,1100,      Real estate and rental and leasing,127842
49000,Utah,1200,"      Professional, scientific, and technical services",170995
49000,Utah,1300,      Management of companies and enterprises,33772
49000,Utah,1400,      Administrative and support and waste management and remediation services,115536
49000,Utah,1500,      Educational services,72598
49000,Utah,1600,      Health care and social assistance,179386
49000,Utah,1700,"      Arts, entertainment, and recreation",43456
49000,Utah,1800,      Accommodation and food services,123570
49000,Utah,1900,      Other services (except government and government enterprises),104221
49000,Utah,2000,    Government and government enterprises,266289
49000,Utah,2001,      Federal civilian,39372
49000,Utah,2002,      Military,16949
49000,Utah,2010,      State and local,209968
49000,Utah,2011,        State government,84941
49000,Utah,2012,        Local government,125027
50000,Vermont,,Employment by place of work,
50000,Vermont,10,Total employment (number of jobs),409390
50000,Vermont,,By type,
50000,Vermont,20,  Wage and salary employment,300255
50000,Vermont,40,  Proprietors employment,109135
50000,Vermont,50,    Farm proprietors employment,6434
50000,Vermont,60,Nonfarm proprietors employment 2/,102701
50000,Vermont,,By industry,
50000,Vermont,70,  Farm employment,9182
50000,Vermont,80,  Nonfarm employment,400208
50000,Vermont,90,    Private nonfarm employment,345159
50000,Vermont,100,"      Forestry, fishing, and related activities",3415
50000,Vermont,200,"      Mining, quarrying, and oil and gas extraction",1069
50000,Vermont,300,      Utilities,1528
50000,Vermont,400,      Construction,27883
50000,Vermont,500,      Manufacturing,31722
50000,Vermont,600,      Wholesale trade,9967
50000,Vermont,700,      Retail trade,43039
50000,Vermont,800,      Transportation and warehousing,9333
50000,Vermont,900,      Information,5425
50000,Vermont,1000,      Finance and insurance,15005
50000,Vermont,1100,      Real estate and rental and leasing,17027
50000,Vermont,1200,"      Professional, scientific, and technical services",28135
50000,Vermont,1300,      Management of companies and enterprises,2378
50000,Vermont,1400,      Administrative and support and waste management and remediation services,18202
50000,Vermont,1500,      Educational services,16891
50000,Vermont,1600,      Health care and social assistance,57045
50000,Vermont,1700,"      Arts, entertainment, and recreation",10625
50000,Vermont,1800,      Accommodation and food services,26204
50000,Vermont,1900,      Other services (except government and government enterprises),20266
50000,Vermont,2000,    Government and government enterprises,55049
50000,Vermont,2001,      Federal civilian,7375
50000,Vermont,2002,      Military,3772
50000,Vermont,2010,      State and local,43902
50000,Vermont,2011,        State government,15841
50000,Vermont,2012,        Local government,28061
51000,Virginia,,Employment by place of work,
51000,Virginia,10,Total employment (number of jobs),5224997
51000,Virginia,,By type,
51000,Virginia,20,  Wage and salary employment,4033051
51000,Virginia,40,  Proprietors employment,1191946
51000,Virginia,50,    Farm proprietors employment,37246
51000,Virginia,60,Nonfarm proprietors employment 2/,1154700
51000,Virginia,,By industry,
51000,Virginia,70,  Farm employment,45466
51000,Virginia,80,  Nonfarm employment,5179531
51000,Virginia,90,    Private nonfarm employment,4324822
51000,Virginia,100,"      Forestry, fishing, and related activities",13467
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",8517
51000,Virginia,300,      Utilities,11672
51000,Virginia,400,      Construction,310670
51000,Virginia,500,      Manufacturing,248197
51000,Virginia,600,      Wholesale trade,118522
51000,Virginia,700,      Retail trade,487580
51000,Virginia,800,      Transportation and warehousing,241143
51000,Virginia,900,      Information,80851
51000,Virginia,1000,      Finance and insurance,245628
51000,Virginia,1100,      Real estate and rental and leasing,245460
51000,Virginia,1200,"      Professional, scientific, and technical services",584709
51000,Virginia,1300,      Management of companies and enterprises,86474
51000,Virginia,1400,      Administrative and support and waste management and remediation services,316220
51000,Virginia,1500,      Educational services,105756
51000,Virginia,1600,      Health care and social assistance,506819
51000,Virginia,1700,"      Arts, entertainment, and recreation",98892
51000,Virginia,1800,      Accommodation and food services,311383
51000,Virginia,1900,      Other services (except government and government enterprises),302862
51000,Virginia,2000,    Government and government enterprises,854709
51000,Virginia,2001,      Federal civilian,206191
51000,Virginia,2002,      Military,121155
51000,Virginia,2010,      State and local,527363
51000,Virginia,2011,        State government,159151
51000,Virginia,2012,        Local government,368212
53000,Washington,,Employment by place of work,
53000,Washington,10,Total employment (number of jobs),4436065
53000,Washington,,By type,
53000,Washington,20,  Wage and salary employment,3494303
53000,Washington,40,  Proprietors employment,941762
53000,Washington,50,    Farm proprietors employment,31190
53000,Washington,60,Nonfarm proprietors employment 2/,910572
53000,Washington,,By industry,
53000,Washington,70,  Farm employment,87719
53000,Washington,80,  Nonfarm employment,4348346
53000,Washington,90,    Private nonfarm employment,3705290
53000,Washington,100,"      Forestry, fishing, and related activities",42345
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",6133
53000,Washington,300,      Utilities,5875
53000,Washington,400,      Construction,273502
53000,Washington,500,      Manufacturing,288996
53000,Washington,600,      Wholesale trade,141830
53000,Washington,700,      Retail trade,463139
53000,Washington,800,      Transportation and warehousing,204225
53000,Washington,900,      Information,161319
53000,Washington,1000,      Finance and insurance,183589
53000,Washington,1100,      Real estate and rental and leasing,216262
53000,Washington,1200,"      Professional, scientific, and technical services",339934
53000,Washington,1300,      Management of companies and enterprises,49325
53000,Washington,1400,      Administrative and support and waste management and remediation services,212243
53000,Washington,1500,      Educational services,74718
53000,Washington,1600,      Health care and social assistance,491903
53000,Washington,1700,"      Arts, entertainment, and recreation",85795
53000,Washington,1800,      Accommodation and food services,250110
53000,Washington,1900,      Other services (except government and government enterprises),214047
53000,Washington,2000,    Government and government enterprises,643056
53000,Washington,2001,      Federal civilian,78615
53000,Washington,2002,      Military,67920
53000,Washington,2010,      State and local,496521
53000,Washington,2011,        State government,156181
53000,Washington,2012,        Local government,340340
54000,West Virginia,,Employment by place of work,
54000,West Virginia,10,Total employment (number of jobs),841019
54000,West Virginia,,By type,
54000,West Virginia,20,  Wage and salary employment,677914
54000,West Virginia,40,  Proprietors employment,163105
54000,West Virginia,50,    Farm proprietors employment,21006
54000,West Virginia,60,Nonfarm proprietors employment 2/,142099
54000,West Virginia,,By industry,
54000,West Virginia,70,  Farm employment,22552
54000,West Virginia,80,  Nonfarm employment,818467
54000,West Virginia,90,    Private nonfarm employment,669012
54000,West Virginia,100,"      Forestry, fishing, and related activities",2867
54000,West Virginia,200,"      Mining, quarrying, and oil and gas extraction",23029
54000,West Virginia,300,      Utilities,5201
54000,West Virginia,400,      Construction,42979
54000,West Virginia,500,      Manufacturing,46942
54000,West Virginia,600,      Wholesale trade,20976
54000,West Virginia,700,      Retail trade,93865
54000,West Virginia,800,      Transportation and warehousing,28273
54000,West Virginia,900,      Information,8966
54000,West Virginia,1000,      Finance and insurance,26508
54000,West Virginia,1100,      Real estate and rental and leasing,26925
54000,West Virginia,1200,"      Professional, scientific, and technical services",38469
54000,West Virginia,1300,      Management of companies and enterprises,8535
54000,West Virginia,1400,      Administrative and support and waste management and remediation services,42103
54000,West Virginia,1500,      Educational services,11414
54000,West Virginia,1600,      Health care and social assistance,126530
54000,West Virginia,1700,"      Arts, entertainment, and recreation",12989
54000,West Virginia,1800,      Accommodation and food services,59293
